"","sp","lon","lat"
"3390","Hypsiboas_albomarginatus",-49.243056,-26.425556
"3392","Hypsiboas_albomarginatus",-46.419722,-23.89
"3394","Hypsiboas_albomarginatus",-40.6592,-20.3633
"3395","Hypsiboas_albomarginatus",-48.1,-24.52
"3396","Hypsiboas_albomarginatus",-38.9667,-12.2667
"3397","Hypsiboas_albomarginatus",-40.406667,-19.932778
"3398","Hypsiboas_albomarginatus",-40.511,-20.658
"3399","Hypsiboas_albomarginatus",-49.299722,-28.713333
"3400","Hypsiboas_albomarginatus",-39.166667,-13.833333
"3401","Hypsiboas_albomarginatus",-47.55,-24.7
"3402","Hypsiboas_albomarginatus",-47.266667,-24.516667
"3405","Hypsiboas_albomarginatus",-48.54715,-24.514223
"3406","Hypsiboas_albomarginatus",-48.59,-24.58
"3407","Hypsiboas_albomarginatus",-47.17,-24.28
"3408","Hypsiboas_albomarginatus",-48,-24.69
"3409","Hypsiboas_albomarginatus",-35.838611,-8.722778
"3410","Hypsiboas_albomarginatus",-34.865,-7.145
"3411","Hypsiboas_albomarginatus",-46.88,-23.180278
"3412","Hypsiboas_albomarginatus",-44,-23.078889
"3413","Hypsiboas_albomarginatus",-41.5053,-17.8575
"3414","Hypsiboas_albomarginatus",-38.143456,-12.477061
"3415","Hypsiboas_albomarginatus",-41.3664,-21.0642
"3416","Hypsiboas_albomarginatus",-46.185928,-23.569242
"3417","Hypsiboas_albomarginatus",-48.649722,-27.826111
"3418","Hypsiboas_albomarginatus",-47.88,-24.71
"3420","Hypsiboas_albomarginatus",-47.333333,-23.816667
"3421","Hypsiboas_albomarginatus",-39.150871,-16.821962
"3422","Hypsiboas_albomarginatus",-34.880833,-8.054167
"3423","Hypsiboas_albomarginatus",-48.759722,-24.22
"3424","Hypsiboas_albomarginatus",-43.2075,-22.903056
"3427","Hypsiboas_albomarginatus",-39.51,-12.85
"3428","Hypsiboas_albomarginatus",-46.529722,-23.66
"3429","Hypsiboas_albomarginatus",-55.427554,-28.493769
"3430","Hypsiboas_albomarginatus",-46.33,-23.96
"3431","Hypsiboas_albomarginatus",-49.279267,-26.354543
"3432","Hypsiboas_albomarginatus",-55.797977,-28.747559
"3433","Hypsiboas_albomarginatus",-48.916667,-25.8
"3434","Hypsiboas_albomarginatus",-45.31,-23.22
"3435","Hypsiboas_albomarginatus",-36.3508,-9.78194
"3436","Hypsiboas_albomarginatus",-46.63,-23.54
"3437","Hypsiboas_albomarginatus",-42.454444,-22.846667
"3438","Hypsiboas_albomarginatus",-47.919722,-24.38
"3439","Hypsiboas_albomarginatus",-42.965556,-22.412222
"3441","Hypsiboas_albomarginatus",-44.8333,-23.3667
"3442","Hypsiboas_albomarginatus",-44.817053,-23.350482
"3446","Hypsiboas_albomarginatus",-39.2844,-14.5931
"3447","Hypsiboas_albopunctatus",-52.8781,-20.4481
"3448","Hypsiboas_albopunctatus",-46.388056,-20.863611
"3449","Hypsiboas_albopunctatus",-49.0589,-20.5236
"3450","Hypsiboas_albopunctatus",-47.33,-22.73
"3451","Hypsiboas_albopunctatus",-47.6631,-22.1264
"3452","Hypsiboas_albopunctatus",-48.9528,-16.3267
"3453","Hypsiboas_albopunctatus",-51.880556,-18.673889
"3454","Hypsiboas_albopunctatus",-50.4328,-21.2089
"3455","Hypsiboas_albopunctatus",-40.17586,-19.766469
"3456","Hypsiboas_albopunctatus",-46.549722,-23.110278
"3457","Hypsiboas_albopunctatus",-43.4153,-19.9594
"3458","Hypsiboas_albopunctatus",-48.439722,-22.88
"3459","Hypsiboas_albopunctatus",-46.5419,-22.9519
"3460","Hypsiboas_albopunctatus",-48.119722,-22.280278
"3461","Hypsiboas_albopunctatus",-40.600278,-19.935833
"3462","Hypsiboas_albopunctatus",-47.06,-22.9
"3463","Hypsiboas_albopunctatus",-49.10301,-16.28831
"3464","Hypsiboas_albopunctatus",-55.1689,-15.5467
"3465","Hypsiboas_albopunctatus",-50.390337,-26.177784
"3466","Hypsiboas_albopunctatus",-42.139167,-19.789722
"3467","Hypsiboas_albopunctatus",-49.9142,-20.0819
"3468","Hypsiboas_albopunctatus",-49.263216,-20.912779
"3469","Hypsiboas_albopunctatus",-55.537404,-15.107168
"3470","Hypsiboas_albopunctatus",-55.749444,-15.460833
"3472","Hypsiboas_albopunctatus",-52.604722,-23.663333
"3473","Hypsiboas_albopunctatus",-48.5408,-20.7133
"3474","Hypsiboas_albopunctatus",-43.861759,-20.517044
"3475","Hypsiboas_albopunctatus",-49.7778,-20.4778
"3476","Hypsiboas_albopunctatus",-53.1292,-18.5439
"3477","Hypsiboas_albopunctatus",-44.313889,-19.762778
"3478","Hypsiboas_albopunctatus",-45.28,-22.5092
"3479","Hypsiboas_albopunctatus",-43.889444,-19.627222
"3480","Hypsiboas_albopunctatus",-51.9792,-23.9161
"3481","Hypsiboas_albopunctatus",-50.566385,-25.363692
"3482","Hypsiboas_albopunctatus",-50.2464,-20.2839
"3484","Hypsiboas_albopunctatus",-42.8897,-16.5594
"3485","Hypsiboas_albopunctatus",-49.2203,-20.795
"3486","Hypsiboas_albopunctatus",-42.628889,-19.518611
"3487","Hypsiboas_albopunctatus",-49.2481,-20.3816
"3488","Hypsiboas_albopunctatus",-49.195,-20.3417
"3489","Hypsiboas_albopunctatus",-43.744722,-19.513611
"3490","Hypsiboas_albopunctatus",-49.3872,-20.6567
"3491","Hypsiboas_albopunctatus",-45.4528,-22.4256
"3492","Hypsiboas_albopunctatus",-43.718322,-19.441242
"3493","Hypsiboas_albopunctatus",-54.827778,-17.608611
"3494","Hypsiboas_albopunctatus",-47.83265,-22.294807
"3495","Hypsiboas_albopunctatus",-43.714167,-19.169167
"3496","Hypsiboas_albopunctatus",-49.9694,-23.1606
"3497","Hypsiboas_albopunctatus",-57.672222,-10.345
"3498","Hypsiboas_albopunctatus",-43.350278,-21.764444
"3500","Hypsiboas_albopunctatus",-46.6731,-9.59417
"3501","Hypsiboas_albopunctatus",-49.811169,-26.113086
"3502","Hypsiboas_albopunctatus",-41.5053,-17.8575
"3503","Hypsiboas_albopunctatus",-51.9386,-23.4253
"3504","Hypsiboas_albopunctatus",-54.449674,-29.557704
"3505","Hypsiboas_albopunctatus",-46.4211,-10.5475
"3506","Hypsiboas_albopunctatus",-41.3664,-21.0642
"3507","Hypsiboas_albopunctatus",-56.9667,-19.85
"3508","Hypsiboas_albopunctatus",-49.5211,-20.8192
"3509","Hypsiboas_albopunctatus",-46.941944,-22.372222
"3510","Hypsiboas_albopunctatus",-49.7142,-20.7725
"3511","Hypsiboas_albopunctatus",-47.31,-22.940278
"3512","Hypsiboas_albopunctatus",-55.83,-21.1353
"3513","Hypsiboas_albopunctatus",-49.5392,-21.0785
"3516","Hypsiboas_albopunctatus",-49.5431,-21.0761
"3517","Hypsiboas_albopunctatus",-49.5206,-21.0743
"3518","Hypsiboas_albopunctatus",-57.689167,-10.346667
"3519","Hypsiboas_albopunctatus",-52.3531,-14.6733
"3520","Hypsiboas_albopunctatus",-49.43,-20.39
"3521","Hypsiboas_albopunctatus",-49.4331,-20.39
"3522","Hypsiboas_albopunctatus",-47.47,-20.25
"3523","Hypsiboas_albopunctatus",-47.42,-23.71
"3524","Hypsiboas_albopunctatus",-46.561389,-21.788056
"3525","Hypsiboas_albopunctatus",-49.3667,-21.7364
"3526","Hypsiboas_albopunctatus",-57.19703,-15.651868
"3527","Hypsiboas_albopunctatus",-49.3772,-21.0428
"3528","Hypsiboas_albopunctatus",-52.366667,-12.9
"3529","Hypsiboas_albopunctatus",-53.759167,-20.443333
"3530","Hypsiboas_albopunctatus",-48.36,-24.090278
"3531","Hypsiboas_albopunctatus",-47.56,-22.41
"3532","Hypsiboas_albopunctatus",-49.4853,-21.3411
"3533","Hypsiboas_albopunctatus",-50.4667,-23.25
"3534","Hypsiboas_albopunctatus",-50.9258,-20.2111
"3535","Hypsiboas_albopunctatus",-50.8945,-20.1846
"3536","Hypsiboas_albopunctatus",-46.22,-23.31
"3537","Hypsiboas_albopunctatus",-47.47,-21.71
"3538","Hypsiboas_albopunctatus",-43.618311,-19.327127
"3539","Hypsiboas_albopunctatus",-46.529722,-23.66
"3540","Hypsiboas_albopunctatus",-55.23293,-28.510769
"3541","Hypsiboas_albopunctatus",-49.380057,-26.250774
"3543","Hypsiboas_albopunctatus",-50.669167,-11.617222
"3544","Hypsiboas_albopunctatus",-48.5333,-12.05
"3545","Hypsiboas_albopunctatus",-44.569722,-22.64
"3546","Hypsiboas_albopunctatus",-49.3097,-20.8675
"3547","Hypsiboas_albopunctatus",-49.3794,-20.8197
"3548","Hypsiboas_albopunctatus",-49.2064,-25.5347
"3549","Hypsiboas_albopunctatus",-48.5706,-22.7311
"3550","Hypsiboas_albopunctatus",-46.648336,-23.650062
"3551","Hypsiboas_albopunctatus",-46.63,-23.540278
"3552","Hypsiboas_albopunctatus",-46.7167,-23.55
"3553","Hypsiboas_albopunctatus",-46.615278,-21.126944
"3554","Hypsiboas_albopunctatus",-46.365556,-20.245556
"3555","Hypsiboas_albopunctatus",-46.6594,-10.1683
"3556","Hypsiboas_albopunctatus",-47.259722,-22.82
"3557","Hypsiboas_albopunctatus",-48.979,-20.992
"3558","Hypsiboas_albopunctatus",-49.6492,-20.6264
"3559","Hypsiboas_albopunctatus",-52.1675,-22.5325
"3560","Hypsiboas_albopunctatus",-52.16,-22.53
"3561","Hypsiboas_albopunctatus",-50.239045,-24.582084
"3562","Hypsiboas_albopunctatus",-49.1989,-25.9281
"3563","Hypsiboas_albopunctatus",-51.6783,-20.7511
"3564","Hypsiboas_albopunctatus",-49.1747,-20.9528
"3565","Hypsiboas_albopunctatus",-49.29,-21.2017
"3566","Hypsiboas_albopunctatus",-46.365833,-20.326944
"3567","Hypsiboas_albopunctatus",-42.881667,-20.754167
"3568","Hypsiboas_albopunctatus",-50.4844,-20.1967
"3569","Hypsiboas_albopunctatus",-49.8942,-20.4519
"3570","Hypsiboas_albopunctatus",-49.9728,-20.4228
"3589","Hypsiboas_bischoffi",-48.93296,-27.73349
"3590","Hypsiboas_bischoffi",-49.05052,-27.62003
"3591","Hypsiboas_bischoffi",-49.05056,-27.61675
"3592","Hypsiboas_bischoffi",-48.9853,-27.5686
"3593","Hypsiboas_bischoffi",-49.1216,-27.90849
"3595","Hypsiboas_bischoffi",-49.1286,-27.9019
"3596","Hypsiboas_bischoffi",-48.5047,-24.7564
"3597","Hypsiboas_bischoffi",-51.437415,-27.722151
"3598","Hypsiboas_bischoffi",-48.78927946,-22.16909754
"3599","Hypsiboas_bischoffi",-49.0747,-27.1994
"3600","Hypsiboas_bischoffi",-49.1148,-27.16404
"3601","Hypsiboas_bischoffi",-50.136444,-29.058721
"3602","Hypsiboas_bischoffi",-53.103261,-28.9133
"3603","Hypsiboas_bischoffi",-51.45757,-27.54522
"3604","Hypsiboas_bischoffi",-51.243371,-27.412538
"3605","Hypsiboas_bischoffi",-51.225,-27.4017
"3606","Hypsiboas_bischoffi",-49.99404,-24.72806
"3607","Hypsiboas_bischoffi",-49.2431,-26.4253
"3608","Hypsiboas_bischoffi",-46.97208,-23.71746
"3609","Hypsiboas_bischoffi",-46.91,-23.6
"3610","Hypsiboas_bischoffi",-46.39872,-23.84546
"3611","Hypsiboas_bischoffi",-48.44834,-24.23914
"3613","Hypsiboas_bischoffi",-48.4677,-24.22072
"3614","Hypsiboas_bischoffi",-48.53,-24.18
"3615","Hypsiboas_bischoffi",-48.600841,-24.455993
"3616","Hypsiboas_bischoffi",-48.66913,-24.5627
"3617","Hypsiboas_bischoffi",-48.59,-24.58
"3618","Hypsiboas_bischoffi",-48.62787,-24.57792
"3620","Hypsiboas_bischoffi",-46.81837,-24.06059
"3621","Hypsiboas_bischoffi",-46.77446,-23.98822
"3622","Hypsiboas_bischoffi",-46.8492,-23.7169
"3623","Hypsiboas_bischoffi",-50.163562,-29.455433
"3624","Hypsiboas_bischoffi",-50.10908,-29.51208
"3625","Hypsiboas_bischoffi",-50.112455,-29.508564
"3626","Hypsiboas_bischoffi",-46.96819,-23.22729
"3627","Hypsiboas_bischoffi",-46.94395,-23.24967
"3628","Hypsiboas_bischoffi",-46.88,-23.18
"3629","Hypsiboas_bischoffi",-50.34335,-27.80837
"3630","Hypsiboas_bischoffi",-49.83327,-26.16793
"3631","Hypsiboas_bischoffi",-46.65786,-23.42245
"3632","Hypsiboas_bischoffi",-46.6096,-23.3986
"3634","Hypsiboas_bischoffi",-46.58,-23.31
"3635","Hypsiboas_bischoffi",-50.207623,-29.633001
"3636","Hypsiboas_bischoffi",-48.8344,-25.4769
"3637","Hypsiboas_bischoffi",-48.87606,-25.36338
"3638","Hypsiboas_bischoffi",-45.4419,-23.3756
"3639","Hypsiboas_bischoffi",-45.44,-23.37
"3640","Hypsiboas_bischoffi",-45.24366,-23.43743
"3641","Hypsiboas_bischoffi",-47.42,-23.71
"3642","Hypsiboas_bischoffi",-47.69357,-23.89886
"3643","Hypsiboas_bischoffi",-49.95739,-24.53918
"3644","Hypsiboas_bischoffi",-48.96994,-25.48044
"3645","Hypsiboas_bischoffi",-49.0633,-25.4417
"3646","Hypsiboas_bischoffi",-50.097855,-29.180947
"3647","Hypsiboas_bischoffi",-49.021667,-27.6725
"3648","Hypsiboas_bischoffi",-48.74308,-24.35861
"3649","Hypsiboas_bischoffi",-48.73861,-24.345
"3650","Hypsiboas_bischoffi",-48.76,-24.22
"3651","Hypsiboas_bischoffi",-48.41042,-24.26419
"3652","Hypsiboas_bischoffi",-48.3653,-24.0992
"3653","Hypsiboas_bischoffi",-50.35041,-26.99386
"3655","Hypsiboas_bischoffi",-50.4269,-26.9608
"3656","Hypsiboas_bischoffi",-46.5383,-23.6639
"3657","Hypsiboas_bischoffi",-46.53,-23.66
"3658","Hypsiboas_bischoffi",-49.3368,-26.36455
"3659","Hypsiboas_bischoffi",-49.37219,-26.34631
"3660","Hypsiboas_bischoffi",-49.31125,-26.3138
"3661","Hypsiboas_bischoffi",-49.3786,-26.2503
"3662","Hypsiboas_bischoffi",-50.392638,-29.428343
"3663","Hypsiboas_bischoffi",-50.23799,-29.46392
"3664","Hypsiboas_bischoffi",-50.345,-29.44542
"3665","Hypsiboas_bischoffi",-50.38338,-29.39069
"3667","Hypsiboas_bischoffi",-50.5836,-29.4481
"3668","Hypsiboas_bischoffi",-50.560829,-29.197347
"3669","Hypsiboas_bischoffi",-49.14684,-25.72964
"3670","Hypsiboas_bischoffi",-49.096985,-25.66219
"3671","Hypsiboas_bischoffi",-46.65242,-23.80865
"3672","Hypsiboas_bischoffi",-46.63,-23.54
"3673","Hypsiboas_bischoffi",-50.28971,-26.98346
"3674","Hypsiboas_bischoffi",-50.762967,-29.671227
"3675","Hypsiboas_bischoffi",-50.068218,-29.59764
"3676","Hypsiboas_bischoffi",-50.065,-29.57307
"3677","Hypsiboas_bischoffi",-49.1989,-25.9281
"3678","Hypsiboas_bischoffi",-49.14826,-25.87041
"3679","Hypsiboas_bischoffi",-49.807726,-29.326201
"3680","Hypsiboas_bischoffi",-49.4575,-28.5156
"3681","Hypsiboas_bischoffi",-49.48998,-28.49837
"3682","Hypsiboas_bischoffi",-49.46888,-28.46893
"3714","Hypsiboas_caingua",-49.25,-22.9167
"3715","Hypsiboas_caingua",-49.06,-22.31
"3716","Hypsiboas_caingua",-48.439722,-22.88
"3717","Hypsiboas_caingua",-48.469646,-22.862824
"3719","Hypsiboas_caingua",-54.7381,-28.1486
"3720","Hypsiboas_caingua",-52.604722,-23.663333
"3721","Hypsiboas_caingua",-53.562489,-28.704001
"3722","Hypsiboas_caingua",-53.606389,-28.638611
"3723","Hypsiboas_caingua",-52.269167,-23.797222
"3724","Hypsiboas_caingua",-49.701389,-22.403056
"3725","Hypsiboas_caingua",-49.65,-22.21
"3726","Hypsiboas_caingua",-48.53,-24.18
"3727","Hypsiboas_caingua",-47.728003,-23.855783
"3729","Hypsiboas_caingua",-48.36,-24.090278
"3766","Hypsiboas_crepitans",-61.7,3.75
"3767","Hypsiboas_crepitans",-61.6668,3.4173
"3768","Hypsiboas_crepitans",-35.715511,-6.970003
"3769","Hypsiboas_crepitans",-61.248,1.561
"3770","Hypsiboas_crepitans",-35.975833,-8.283333
"3771","Hypsiboas_crepitans",-39.486667,-13.744167
"3772","Hypsiboas_crepitans",-42.8897,-16.5594
"3773","Hypsiboas_crepitans",-35.091944,-8.118611
"3774","Hypsiboas_crepitans",-39.049167,-14.789167
"3775","Hypsiboas_crepitans",-37.4253,-10.685
"3776","Hypsiboas_crepitans",-39.280278,-14.785833
"3777","Hypsiboas_crepitans",-39.842778,-14.283611
"3778","Hypsiboas_crepitans",-41.39,-12.5631
"3779","Hypsiboas_crepitans",-46.194444,-14.354167
"3780","Hypsiboas_crepitans",-41.5053,-17.8575
"3781","Hypsiboas_crepitans",-37.3514,-7.2669
"3782","Hypsiboas_crepitans",-41.25,-15.5
"3783","Hypsiboas_crepitans",-41.276778,-14.621703
"3784","Hypsiboas_crepitans",-36.704546,-8.215034
"3785","Hypsiboas_crepitans",-40.083333,-13.857778
"3786","Hypsiboas_crepitans",-40.430556,-13.441111
"3787","Hypsiboas_crepitans",-36.3508,-9.78194
"3788","Hypsiboas_crepitans",-39.2844,-14.5931
"3809","Hypsiboas_faber",-53.24,-29.6453
"3810","Hypsiboas_faber",-51.036288,-29.992717
"3811","Hypsiboas_faber",-47.6631,-22.1264
"3812","Hypsiboas_faber",-48.9853,-27.5686
"3813","Hypsiboas_faber",-50.409722,-22.66
"3814","Hypsiboas_faber",-46.5503,-23.1169
"3816","Hypsiboas_faber",-48.439722,-22.88
"3817","Hypsiboas_faber",-49.0747,-27.1994
"3818","Hypsiboas_faber",-46.5419,-22.9519
"3819","Hypsiboas_faber",-43.4153,-19.9594
"3820","Hypsiboas_faber",-40.6003,-19.9356
"3821","Hypsiboas_faber",-50.136444,-29.058721
"3822","Hypsiboas_faber",-47.06,-22.9
"3823","Hypsiboas_faber",-51.055573,-29.671241
"3824","Hypsiboas_faber",-51.225,-27.4017
"3825","Hypsiboas_faber",-47.92,-25.01
"3826","Hypsiboas_faber",-50.772598,-29.349302
"3827","Hypsiboas_faber",-42.139167,-19.789722
"3828","Hypsiboas_faber",-51.024724,-29.100655
"3829","Hypsiboas_faber",-50.272263,-30.119798
"3830","Hypsiboas_faber",-49.2431,-26.4253
"3831","Hypsiboas_faber",-45.2642,-22.2119
"3832","Hypsiboas_faber",-40.6592,-20.3633
"3833","Hypsiboas_faber",-38.9667,-12.2667
"3834","Hypsiboas_faber",-51.9792,-23.9161
"3835","Hypsiboas_faber",-50.431408,-23.874576
"3836","Hypsiboas_faber",-43.8897,-19.6272
"3837","Hypsiboas_faber",-49.5528,-22.2914
"3838","Hypsiboas_faber",-49.6561,-22.2106
"3839","Hypsiboas_faber",-50.945653,-29.889195
"3840","Hypsiboas_faber",-51.430437,-30.176318
"3841","Hypsiboas_faber",-48.53,-24.18
"3843","Hypsiboas_faber",-48.54715,-24.514223
"3844","Hypsiboas_faber",-53.240046,-27.247842
"3845","Hypsiboas_faber",-50.823855,-25.48704
"3846","Hypsiboas_faber",-44.87,-22.2839
"3847","Hypsiboas_faber",-47.17,-24.28
"3848","Hypsiboas_faber",-46.83,-23
"3849","Hypsiboas_faber",-47.819722,-22.25
"3850","Hypsiboas_faber",-49.8375,-23.0938
"3851","Hypsiboas_faber",-48.0022,-24.6925
"3852","Hypsiboas_faber",-43.3503,-21.7642
"3853","Hypsiboas_faber",-46.88,-23.180278
"3854","Hypsiboas_faber",-40.075759,-18.063412
"3855","Hypsiboas_faber",-40.0722,-19.3911
"3856","Hypsiboas_faber",-46.58,-23.31
"3857","Hypsiboas_faber",-41.5053,-17.8575
"3858","Hypsiboas_faber",-51.9386,-23.4253
"3859","Hypsiboas_faber",-48.5372,-21.6205
"3860","Hypsiboas_faber",-41.3664,-21.0642
"3861","Hypsiboas_faber",-47.459722,-24.280278
"3862","Hypsiboas_faber",-51.503321,-29.708685
"3863","Hypsiboas_faber",-48.856364,-25.517977
"3864","Hypsiboas_faber",-45.3525,-23.4736
"3865","Hypsiboas_faber",-42.530833,-22.281944
"3866","Hypsiboas_faber",-51.0848,-29.371524
"3867","Hypsiboas_faber",-51.044936,-29.73737
"3868","Hypsiboas_faber",-50.945918,-24.13398
"3869","Hypsiboas_faber",-50.266825,-29.915535
"3870","Hypsiboas_faber",-47.47,-20.25
"3871","Hypsiboas_faber",-43.178333,-22.505
"3873","Hypsiboas_faber",-47.71,-23.81
"3874","Hypsiboas_faber",-45.46,-22.92
"3875","Hypsiboas_faber",-51.926634,-26.859756
"3876","Hypsiboas_faber",-51.163129,-30.09551
"3877","Hypsiboas_faber",-48.36,-24.090278
"3878","Hypsiboas_faber",-43.2075,-22.903056
"3879","Hypsiboas_faber",-49.502,-21.4
"3880","Hypsiboas_faber",-45.88,-23.39
"3881","Hypsiboas_faber",-46.529722,-23.66
"3882","Hypsiboas_faber",-49.378333,-26.250556
"3883","Hypsiboas_faber",-46.550198,-23.812091
"3884","Hypsiboas_faber",-52.5317,-26.5581
"3885","Hypsiboas_faber",-50.560829,-29.197347
"3886","Hypsiboas_faber",-44.569722,-22.64
"3887","Hypsiboas_faber",-45.8869,-23.1794
"3888","Hypsiboas_faber",-49.2064,-25.5347
"3889","Hypsiboas_faber",-51.144095,-29.754616
"3890","Hypsiboas_faber",-45.31,-23.22
"3891","Hypsiboas_faber",-46.648336,-23.650062
"3892","Hypsiboas_faber",-46.63,-23.540278
"3895","Hypsiboas_faber",-50.995265,-29.612911
"3896","Hypsiboas_faber",-51.0069,-29.6381
"3897","Hypsiboas_faber",-47.919722,-24.38
"3898","Hypsiboas_faber",-50.762967,-29.671227
"3899","Hypsiboas_faber",-53.762832,-27.371939
"3900","Hypsiboas_faber",-52.234,-22.545
"3901","Hypsiboas_faber",-52.1675,-22.5325
"3902","Hypsiboas_faber",-52.16,-22.53
"3903","Hypsiboas_faber",-49.1989,-25.9281
"3904","Hypsiboas_faber",-49.755278,-29.355556
"3905","Hypsiboas_faber",-53.223232,-25.438899
"3906","Hypsiboas_faber",-49.4575,-28.5156
"3909","Hypsiboas_faber",-39.2844,-14.5931
"3910","Hypsiboas_faber",-50.870672,-30.164533
"3911","Hypsiboas_faber",-42.881667,-20.754167
"3912","Hypsiboas_faber",-42.885179,-20.740247
"3913","Hypsiboas_faber",-49.785442,-23.854729
"3995","Hypsiboas_leptolineatus",-52.450447,-26.567135
"3996","Hypsiboas_leptolineatus",-51.437415,-27.722151
"3997","Hypsiboas_leptolineatus",-50.426186,-28.59608
"3998","Hypsiboas_leptolineatus",-50.136444,-29.058721
"3999","Hypsiboas_leptolineatus",-50.011669,-29.121977
"4000","Hypsiboas_leptolineatus",-50.761275,-27.899643
"4001","Hypsiboas_leptolineatus",-51.169888,-27.575475
"4002","Hypsiboas_leptolineatus",-50.772598,-29.349302
"4003","Hypsiboas_leptolineatus",-51.024724,-29.100655
"4004","Hypsiboas_leptolineatus",-50.894793,-29.384027
"4005","Hypsiboas_leptolineatus",-51.49176,-25.376202
"4006","Hypsiboas_leptolineatus",-52.780257,-27.08933
"4007","Hypsiboas_leptolineatus",-50.32655,-27.816589
"4009","Hypsiboas_leptolineatus",-51.50198,-28.225554
"4010","Hypsiboas_leptolineatus",-50.687104,-26.857975
"4011","Hypsiboas_leptolineatus",-50.097855,-29.180947
"4012","Hypsiboas_leptolineatus",-49.95072,-29.197148
"4013","Hypsiboas_leptolineatus",-52.532115,-26.558524
"4015","Hypsiboas_leptolineatus",-50.392638,-29.428343
"4016","Hypsiboas_leptolineatus",-50.583333,-29.448333
"4017","Hypsiboas_leptolineatus",-50.560829,-29.197347
"4018","Hypsiboas_leptolineatus",-52.55861,-27.552813
"4019","Hypsiboas_leptolineatus",-50.925547,-28.366299
"4094","Hypsiboas_pardalis",-42.443149,-20.272989
"4095","Hypsiboas_pardalis",-42.448067,-19.050223
"4096","Hypsiboas_pardalis",-44.439722,-22.670278
"4097","Hypsiboas_pardalis",-46.14378,-21.356432
"4098","Hypsiboas_pardalis",-43.104012,-19.798046
"4099","Hypsiboas_pardalis",-44.124781,-21.947807
"4100","Hypsiboas_pardalis",-44.216731,-20.32207
"4101","Hypsiboas_pardalis",-48.788813,-22.16862
"4102","Hypsiboas_pardalis",-41.447753,-19.918813
"4103","Hypsiboas_pardalis",-42.903842,-19.903148
"4104","Hypsiboas_pardalis",-44.6425,-21.4875
"4105","Hypsiboas_pardalis",-42.67256,-21.341771
"4106","Hypsiboas_pardalis",-42.701389,-21.318611
"4107","Hypsiboas_pardalis",-42.175531,-20.589859
"4108","Hypsiboas_pardalis",-41.812737,-20.632868
"4109","Hypsiboas_pardalis",-43.6083,-22.49
"4110","Hypsiboas_pardalis",-42.223574,-21.014502
"4111","Hypsiboas_pardalis",-42.439307,-20.683002
"4112","Hypsiboas_pardalis",-41.964687,-18.782162
"4113","Hypsiboas_pardalis",-43.4067,-19.0492
"4114","Hypsiboas_pardalis",-42.717237,-19.023618
"4115","Hypsiboas_pardalis",-41.5053,-17.8575
"4116","Hypsiboas_pardalis",-43.216667,-20.366667
"4117","Hypsiboas_pardalis",-43.331495,-20.329366
"4118","Hypsiboas_pardalis",-43.463079,-20.441418
"4119","Hypsiboas_pardalis",-45.3525,-23.4736
"4120","Hypsiboas_pardalis",-40.118782,-16.306794
"4121","Hypsiboas_pardalis",-43.67603,-20.526033
"4122","Hypsiboas_pardalis",-42.985099,-20.855756
"4123","Hypsiboas_pardalis",-40.579721,-15.876002
"4124","Hypsiboas_pardalis",-43.1786,-22.505
"4125","Hypsiboas_pardalis",-47.71,-23.81
"4126","Hypsiboas_pardalis",-42.917856,-20.412231
"4127","Hypsiboas_pardalis",-43.531848,-21.244042
"4128","Hypsiboas_pardalis",-44.095249,-22.097924
"4129","Hypsiboas_pardalis",-46.529722,-23.66
"4131","Hypsiboas_pardalis",-42.282515,-20.791698
"4132","Hypsiboas_pardalis",-41.772147,-20.019751
"4133","Hypsiboas_pardalis",-45.31,-23.22
"4134","Hypsiboas_pardalis",-44.985278,-21.722222
"4135","Hypsiboas_pardalis",-42.103957,-19.710725
"4136","Hypsiboas_pardalis",-45.409391,-21.556991
"4137","Hypsiboas_pardalis",-42.885179,-20.740247
"4145","Hypsiboas_polytaenius",-46.569167,-22.068333
"4146","Hypsiboas_polytaenius",-43.65,-21.27
"4147","Hypsiboas_polytaenius",-43.937778,-19.920833
"4148","Hypsiboas_polytaenius",-44.653292,-22.354246
"4149","Hypsiboas_polytaenius",-48.788813,-22.16862
"4150","Hypsiboas_polytaenius",-46.144444,-22.755556
"4151","Hypsiboas_polytaenius",-45.59,-22.73
"4152","Hypsiboas_polytaenius",-45.53158,-22.699226
"4153","Hypsiboas_polytaenius",-42.139167,-19.789722
"4154","Hypsiboas_polytaenius",-43.785833,-20.660556
"4155","Hypsiboas_polytaenius",-44.563056,-22.496111
"4156","Hypsiboas_polytaenius",-43.79,-21.84
"4157","Hypsiboas_polytaenius",-46.30727419,-22.63132968
"4158","Hypsiboas_polytaenius",-42.530833,-22.281944
"4159","Hypsiboas_polytaenius",-43.178333,-22.505
"4160","Hypsiboas_polytaenius",-46.561389,-21.788056
"4161","Hypsiboas_polytaenius",-46.529722,-23.66
"4163","Hypsiboas_polytaenius",-44.569722,-22.64
"4164","Hypsiboas_polytaenius",-46.615278,-21.126944
"4165","Hypsiboas_polytaenius",-46.365556,-20.245556
"4166","Hypsiboas_polytaenius",-44.985278,-21.722222
"4167","Hypsiboas_polytaenius",-42.965556,-22.412222
"4169","Hypsiboas_prasinus",-48.788813,-22.16862
"4170","Hypsiboas_prasinus",-48.439722,-22.88
"4171","Hypsiboas_prasinus",-47.13,-23.3
